haveit,pubDate,title,link,description
1,1553280120000,22 03 2019,http://arthurpetry.com/podcastgen/?name=2019-03-22_22_03_2019.mp3,TODAS AS NOTÍCIAS SOBRE A PRISÃO DO EX-VICE-PRESIDENTE-MICHEL-TEMER!!!!!!!!!!!!!!!!!!!!!!!!!! breAKING NEWS
1,1553886300000,29 03 2019,http://arthurpetry.com/podcastgen/?name=2019-03-29_29_03_2019.mp3,"Acabei de gravar e já esqueci o que eu falei, então essa é a descrição."
1,1554477660000,05 04 2019,http://arthurpetry.com/podcastgen/?name=2019-04-05_05_04_2019.mp3,"Não existe ""óculos de realidade aumentada""."
1,1555113180000,12 04 2019,http://arthurpetry.com/podcastgen/?name=2019-04-12_12_04_2019.mp3,"Arthur Petry, Tiago Carvalho e Igor de Castro conversam no airbnb onde estão hospedados para o show em Porto Alegre."
1,1555696620000,19 04 2019,http://arthurpetry.com/podcastgen/?name=2019-04-19_19_04_2019.mp3,Escrever descrição é muito chato
1,1556227800000,26 04 2019,http://arthurpetry.com/podcastgen/?name=2019-04-25_26_04_2019.mp3,Crise na Avianca e laçador.
1,1556906220000,03 05 2019,http://arthurpetry.com/podcastgen/?name=2019-05-03_03_05_2019.mp3,Shows no Rio e príncipes. 
1,1557525240000,10 05 2019,http://arthurpetry.com/podcastgen/?name=2019-05-10_10_05_2019.m4a,Podcast directamente da República Dominicana sobre chalalas estrangeiras
1,1558113420000,17 05 2019,http://arthurpetry.com/podcastgen/?name=2019-05-17_17_05_2019.mp3,Podcast sobre as experiências na República Dominicana.
1,1558716900000,24 05 2019,http://arthurpetry.com/podcastgen/?name=2019-05-24_24_05_2019.mp3,"Família que morreu no Chile, Avengers e e-mails."
1,1559321160000,31 05 2019,http://arthurpetry.com/podcastgen/?name=2019-05-31_31_05_2019.mp3,"Hipocrisia, cocaína e Copa do Mundo de mulher"
1,1559926080000,07 06 2019,http://arthurpetry.com/podcastgen/?name=2019-06-07_07_06_2019.mp3,"Neymar, Everest e e-mails"
1,1560529680000,14 06 2019,http://arthurpetry.com/podcastgen/?name=2019-06-14_14_06_2019.mp3,não faço a menor ideia do que falei aí
1,1561119180000,21 06 2019,http://arthurpetry.com/podcastgen/?name=2019-06-21_21_06_2019.mp3,Marta é melhor que Klose
1,1561389840000,Desinformação #001 - Piloto,http://arthurpetry.com/podcastgen/?name=2019-06-24_001_desinformacao_piloto.mp3,Arthur Petry e Tiago Carvalho falam sobre se sentir mal no dia do aniversário e comentam as notícias do fim de semana.
1,1561739460000,28 06 2019,http://arthurpetry.com/podcastgen/?name=2019-06-28_28_06_2019.mp3,provavelmente o pior programa já feito na história da comunicação mundial
1,1561994880000,Desinformação #002 - Tudo é a Matrix,http://arthurpetry.com/podcastgen/?name=2019-07-01_002_desinformacao_-_tudo_e_a_matrix.mp3,"Arthur Petry e Tiago Carvalho falam sobre a Matrix, concluem que a corrupção é natural e tentam entender o povo de Brasília "
1,1562323620000,05 07 2019,http://arthurpetry.com/podcastgen/?name=2019-07-05_05_07_2019.mp3,nesse episódio eu vou te explicar o que é um mgtow e a filosofia redpill pra vc ser um REDPILLADO blackpill bluepill
1,1562606160000,Desinformação #003 - O Rappa recolhendo cobertor de mendigo,http://arthurpetry.com/podcastgen/?name=2019-07-08_003_desinformacao_-_o_rappa_recolhendo_cobertor_de_mendigo.mp3,Arthur Petry e Tiago Carvalho
1,1562927820000,12 07 2019,http://arthurpetry.com/podcastgen/?name=2019-07-12_12_07_2019.mp3,Genteeee esse podcast tá tudooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo adorooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo bom dia
1,1563198900000,Desinformação #004 - Não há motivos para preservar a Amazônia,http://arthurpetry.com/podcastgen/?name=2019-07-15_004_desinformacao_-_nao_ha_motivos_para_preservar_a_amazonia.mp3,isso mesmo nesse podcast você vai ficar SABENDO que não há NENHUM MOTIVO pra preservar a Amazônia 
1,1563534480000,19 07 2019,http://arthurpetry.com/podcastgen/?name=2019-07-19_19_07_2019.mp3,hmmmmm
1,1563811560000,Desinformação #005 - De qual mulher você compraria a água do banho?,http://arthurpetry.com/podcastgen/?name=2019-07-22_005_desinformacao_-_de_qual_mulher_voce_compraria_a_agua_do_banho.mp3,nesse podcast você vai ficar SABENDO de qual mulher nós compraríamos a água do banho e BEBERÍAMOS.
1,1564140840000,26 07 2019,http://arthurpetry.com/podcastgen/?name=2019-07-26_26_07_2019.mp3,é impossível ter autoestima
1,1564414440000,Desinformação #006 - Pai abriu um tchutcheiro pra salvar o filho,http://arthurpetry.com/podcastgen/?name=2019-07-29_006_desinformacao_-_pai_abriu_um_tchutcheiro_pra_salvar_o_filho.mp3,"Arthur Petry e Tiago Carvalho falam sobre esquecer bebês trancados no carro, falam sobre o pai que desviou o dinheiro pra salvar o filho de uma doença pra abrir um tchutcheiro e mais LOUCURAS desse tipo. Ouve merda BURRO bosta"
1,1564743000000,02 08 2019,http://arthurpetry.com/podcastgen/?name=2019-08-02_02_08_2019.mp3,particularmente eu acho que esse podcast tem que ser TOMBADO como patrimônio nacional de tão bom que ficou
1,1565017200000,Desinformação #007 - Mgtower mata influencer que zombou da masculinidade dele,http://arthurpetry.com/podcastgen/?name=2019-08-05_desinf7trecho.mp3,"Arthur Petry e Tiago Carvalho falam sobre um mgtower assassino, Felipão desejando morte de jogadores e detalham minuciosamente como opera a MATRIX. PARA OUVIR A VERSÃO COMPLETA, ASSINE O SACOCHEIO.TV!"
1,1565377371000,09 08 2019,http://arthurpetry.com/podcastgen/?name=2019-08-09_09_08_2019_free.mp3,"Nesse podcast eu falo sobre SÃO PAULO, sobre STARBUCKS e sobre achar que todas aeromoças estão dando em cima de mim porque elas são obrigadas a ser simpáticas com os clientes. Acesse: https://www.sacocheio.tv"
1,1565958060000,16 08 2019,http://arthurpetry.com/podcastgen/?name=2019-08-16_16_08_2019_free.mp3,Oi daddies!!!!!!!!! No podcast de hoje eu levo muita diversão pra vocês com a minha voz sexy e aveludada... ;) Espero que gostem hehehhe bjs s2
1,1566231420000,Desinformação #009 - O melhor corrupto do Brasil,http://arthurpetry.com/podcastgen/?name=2019-08-19_desinfo_009_free.mp3,"Nesse episódio a gente conta a história do MELHOR corrupto deste PAÍS, falamos sobre festa de autista e no final REVELAMOS o que vamos fazer com o dinheiro da SUA assinatura."
1,1566568320000,23 08 2019,http://arthurpetry.com/podcastgen/?name=2019-08-23_23_08_2019_free.mp3,"Oi gente. Nesse programa eu falo sobre áreas de preservação de índios, minha experiência no jogo do Grêmio contra o Palmeiras e no final baixa o LEANDRO KARNAL e eu dou GRANDES DICAS de como seguir o seu SONHO e como superar fim de relacionamento. Bjs."
1,1566834900000,Desinformação #010 - Luto pela Amazônia,http://arthurpetry.com/podcastgen/?name=2019-08-26_010_desinformacao_-_luto_pela_amazonia_free.mp3,"Gente, esse programa é muito sério. O Brasil está passando por um momento turbulento e não há motivos nem razões para fazer graça disso, ok? O programa de hoje é para CONSCIENTIZAR sobre a importância da Amazônia que nós estamos deixando morrer. #Lutopela"
1,1567175640000,30 08 2019,http://arthurpetry.com/podcastgen/?name=2019-08-30_30_08_2019_free_com_intro.mp3,"Olá pessoal, eu não lembro do que eu falei nesse podcast porque estou escrevendo isso aqui muitas horas depois de gravar. Então será uma caixinha de surpresa!!!!"
1,1567252260000,Sábado Especial #4,http://arthurpetry.com/podcastgen/?name=2019-08-31_sabado_especial_4.mp3,"Nesse podcast eu descubro que a Cássia Eller fez uma música pra mim, falo do meu SONHO com a Paolla Oliveira e tenho uma sessão de TERAPIA com o meu PÊNIS."
1,1567445100000,Desinformação #011 - Nós nos esnucamos,http://arthurpetry.com/podcastgen/?name=2019-09-02_011_desinformacao_-_nos_nos_esnucamos_free.mp3,"Nesse PROGRAMA, eu, Arthur Petry, SOZINHO, falo sobre um russo que ia fazer transplante de cabeça, mas desistiu porque comeu uma gostosa, crio uma tese BRILHANTE sobre a humanidade ter se ESNUCADO e vejo um vídeo da LUANA PIOVANI feliz porque o EX dela fo"
1,1567792020000,06 09 2019,http://arthurpetry.com/podcastgen/?name=2019-09-06_06_09_2019.mp3,"Oi gente, nesse programa eu falo sobre a ELIMINAÇÃO da MERDA do meu TIME DE MERDA pro ATHLETICO, depois tento entender o que é um FURACÃO e reflito sobre como lidar com a ideia do suicídio."
1,1568051040000,Desinformação #012 - Lembranças da infância,http://arthurpetry.com/podcastgen/?name=2019-09-09_012_desinformacao_-_lembrancas_da_infancia_free.mp3,"Nesse programa extremamente MELANCÓLICO, nós tentamos entender o que se passa no nosso ÍNTIMO e acabamos por relembrar momentos marcantes da nossa infância em busca de respostas. Recordamos a primeira vez que sentimos vontade de chorar sem motivo"
1,1568394240000,13 09 2019,http://arthurpetry.com/podcastgen/?name=2019-09-13_13_09_2019_free.mp3,cara não sei o que eu falei aí
1,1568651340000,Desinformação #013 - Beatles,http://arthurpetry.com/podcastgen/?name=2019-09-16_013_desinformacao_-_os_beatles_free.mp3,"Arthur Petry descobriu The Beatles há dois dias e conversa com Tiago Carvalho, fã da banda, sobre o GRUPO DE LIVERPOOL, depois concluem que é muito provável o Paul McCartney ser um robô e falam sobre o primeiro contato com o Winning Eleven."
1,1568887440000,18 09 2019,http://arthurpetry.com/podcastgen/?name=2019-09-19_18_09_2019_free.mp3,"Olá pessoal nesse podcast eu fico irritado por ter decidido não levar o notebook pra Brasília, depois me irrito com a personagem secundária do filme Yesterday e depois EXPLICO como o filme Sr. e Sra. Smith pode SALVAR futuras BROXADAS."
1,1569421560000,Desinformação #014 - Sincronicidade,http://arthurpetry.com/podcastgen/?name=2019-09-25_014_desinformacao_-_sincronicidade_free.mp3,"Nesse programa nós falamos sobre as aventuras em Brasília, sobre sincronicidade e sobre as mudanças internas após esse BELÍSSIMO show que fizemos na CAPITAL DO BRASIL. Obrigado."
1,1569444420000,25 09 2019,http://arthurpetry.com/podcastgen/?name=2019-09-25_25_09_2019_free.mp3,"Nesse podcast eu falo sobre lugares que te chamam pelo nome, tento entender o que é diabetes, como lidar com o vazio e friendzone."
1,1569957660000,"Desinformação #015 - Obrigado, Curitiba",http://arthurpetry.com/podcastgen/?name=2019-10-01_015_desinformacao_-_obrigado__curitiba_free.mp3,Nesse programa nós falamos das mudanças internas depois do show em Curitiba.
1,1570215960000,04 10 2019,http://arthurpetry.com/podcastgen/?name=2019-10-04_04_10_2019.mp3,"Nesse podcast eu desconto a raiva de mim mesmo na câmera, falo sobre a mulher que torrou o saco do Vagner Martins e foi xingada de volta, sobre Felipe Neto e George Carlin e leio GRANDES e-mails. Bjs!!!!!!!!!!!!!!!!"
1,1570475820000,Desinformação #016 - Comédia é tragédia e tragédia é comédia,http://arthurpetry.com/podcastgen/?name=2019-10-07_016_desinformacao_-_tragedia_e_comedia_e_comedia_e_tragedia.mp3,Nesse programa nós falamos sobre os preparativos para o show no Rio de Janeiro e a relação entre comédia e tragédia.
1,1571516400000,18 10 19,http://arthurpetry.com/podcastgen/?name=2019-10-19_18_10_19_free.mp3,"Nesse podcast, diretamente do RIO DE JANEIRO, eu falo sobre Will Smith, Anitta e usar hotel como clínica de aborto clandestina."
1,1572637020000,01 11 2019,http://arthurpetry.com/podcastgen/?name=2019-11-01_01_11_2019.mp3,"Nesse programa, direto de BELO HORIZONTE, eu falo sobre a cidade, o show, leio e-mails e outras loucuras."
1,1573491660000,Desinformação #021 - Evo Morales fuê embuera,http://arthurpetry.com/podcastgen/?name=2019-11-11_021_desinformacao_-_evo_morales_fue_embuera_free.mp3,"Nesse programa, EU, ARTHUR PETRY, SOZINHO, dou as últimas informações sobre a renúncia de Evo Morales e resolvo questões do ENEM."
1,1574090280000,15 11 2019,http://arthurpetry.com/podcastgen/?name=2019-11-18_15_11_2019_free.mp3,"No programa de hoje, eu tento entender o feriado de 15 de novembro, crio o meu próprio CULTO, tento entender por qual motivo um mendigo que conversou comigo conhece o REI ARTUR, dou início ao CICLO ARTHURIANO II e depois desbravo uma das maiores histórias"
1,1574446200000,22 11 2019,http://arthurpetry.com/podcastgen/?name=2019-11-22_22_11_2019_free.mp3,"No programa de hoje eu falo sobre verão, Flamengo na final da Libertadores, racismo, glaucoma e no final faço uma reflexão profunda sobre a impossibilidade de ser uma pessoa melhor."
1,1575548100000,Desinformação #024 - Decodificando Deus,http://arthurpetry.com/podcastgen/?name=2019-12-05_024_desinformacao_-_decodificando_deus.mp3,"Diretamente de Porto Alegre, Petry e Tiago compreendem tudo o que há para ser compreendido. Se você fechar no início, você vai perder o maior conteúdo já criado na internet. Se você não ouvir esse podcast até o final, você vai perder a maior chance da sua"
1,1575642120000,06 12 2019,http://arthurpetry.com/podcastgen/?name=2019-12-06_06_12_2019.mp3,"hoje eu falo sobre morrer em dezembro, colocar foto de outro homem no wallpaper do celular, crio o primeiro seminário de debates inúteis, tento entender por que matam bebês na china e dou uma das maiores dicas de vida pra você"
1,1576252320000,13 12 2019,http://arthurpetry.com/podcastgen/?name=2019-12-13_13_12_2019_free.mp3,Olá TURMA. Nesse podcast eu falo sobre: namorar a Greta Thunberg e tentar fazer uma surpresa de lua de mel pra ela e depois crio o COMANDO DE CAÇA AOS POLITIZADOS e passo cerca de uma hora e meia falando sobre isso!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1,1576612980000,Desinformação #026 - Xota anafilática,http://arthurpetry.com/podcastgen/?name=2019-12-17_026_desinformacao_-_xota_anafilatica.mp3,"Olá hoje nós falamos sobre o que vamos fazer no natal, Conversa com Bial ter realizado um COVER do Podcast Saco Cheio, não saber onde está ao acordar, vikings, policiais, nenê colmeia e mais algumas coisas que você só vai saber se ouvir!!!!!"
1,1577052780000,20 12 2019,http://arthurpetry.com/podcastgen/?name=2019-12-22_20_12_2019_free.mp3,"Olá galera nesse podcast eu estou tentando me recuperar de uma doença, então falo sobre diarreia e câncer e depois faço um balanço do meu 2019 interno."
1,1577449800000,27 12 2019,http://arthurpetry.com/podcastgen/?name=2019-12-27_27_12_2019_free.mp3,"Olá galera, no último podcast do ano eu atualizo o meu CÂNCER NO INTESTINO, falo sobre ter ido no hospital e ele estar SUPERLOTADO, depois falo sobre uma série do Netflix que estou assistindo nesses dias de CAMA e leio alguns e-mails."
1,1578070140000,03 01 2020,http://arthurpetry.com/podcastgen/?name=2020-01-03_03_01_2020.mp3,"Fala galera!!!! Nesse podcast eu falo sobre as promessas pra 2020, bomba na Porta dos Fundos, o cara que levou 11 mulheres pra ver o filme Bacurau, sobre o papa empurrando a fiel e depois leio e-mails."
1,1578335820000,Desinformação #29 - Minas Específicas,http://arthurpetry.com/podcastgen/?name=2020-01-06_029_desinformacao_-_minas_especificas.mp3,Olá galera!!!! Nesse podcast você vai encontrar a MELHOR COBERTURA sobre a guerra entre Estados Unidos e Irã. Também falamos sobre feminicídio e meditação. BJS!!!!!!!!
1,1579441920000,17 01 2020,http://arthurpetry.com/podcastgen/?name=2020-01-19_17_01_2020_free.mp3,"No podcast de hoje eu falo sobre São Paulo ter muitos gays, dançar e cantar, sobre o cantor Victor Chaves e como pedalar em direção ao seu sonho."
1,1579456200000,Luca Mendes v2,http://arthurpetry.com/podcastgen/?name=2020-01-19_luca_mendes.mp3,"Fala galera. Nesse programa eu converso com o comediante Luca Mendes sobre comédia, medos, inseguranças, processo de criação e mais outras coisas!!"
1,1579982400000,Criss Paiva,http://arthurpetry.com/podcastgen/?name=2020-01-25_criss_paiva.mp3,"Fala, galera! Nesse programa eu converso com a comediante Criss Paiva sobre comédia, processo de criação, felicidade, tristeza, confiança, energia e outras coisas!"
1,1580532480000,Maurício Meirelles retorna,http://arthurpetry.com/podcastgen/?name=2020-01-31_meirelles.mp3,"Depois de três anos e muitas mudanças, Maurício Meirelles volta ao Podcast Saco Cheio. Nós conversamos sobre inseguranças, traumas, comédia, escrita, execução, ódio e mais um monte de coisa."
1,1580676420000,31 01 2020,http://arthurpetry.com/podcastgen/?name=2020-02-02_31_01_2020_free.mp3,"Fala galera, hoje eu falo sobre o meu show no Pico Comedy, sobre hetero top, foto de mulher no instagram, playboy, sopa e no final aquela REFLEXÃO de sempre. Beijos!!!!!"
1,1580826540000,Desinformação #33 - Bolinho de Macau,http://arthurpetry.com/podcastgen/?name=2020-02-04_033_-_desinformacao_-_bolinho_de_macau.mp3,"No programa de hoje você vai ficar por dentro das últimas informações sobre o coronavírus, plano de sedução no big brother e tipos de vibradores!!!!!!!!"
1,1581080820000,07 02 2020,http://arthurpetry.com/podcastgen/?name=2020-02-07_07_02_2020.mp3,"No programa de hoje eu falo sobre Aerosmith e conhecer o Whindersson Nunes. Depois faço uma longa terapia e falo sobre julgar menos, fracassar, estar de coração aberto e se desarmar. Beijos!!!"
1,1581683700000,14 02 2020,http://arthurpetry.com/podcastgen/?name=2020-02-14_14_02_2020_free.mp3,"Olá, galera. No programa de hoje eu falo sobre acordar com susto pegando no sono, Renato Russo, repercussões do último podcast e, no final, como colocar os seus demônios pra dançar. Apoie o podcast em https://www.sacocheio.tv OBRIGADO!!!"
1,1582282920000,21 02 2020,http://arthurpetry.com/podcastgen/?name=2020-02-21_21_02_2020_free.mp3,"Olá, TURMA. No programa de hoje eu falo sobre ter compartilhado um momento íntimo de 2 segundos com uma anônima na rua, cego que anda de skate, ir no cinema com diarreia de passarinho na camiseta e faço o MELHOR REVIEW sobre o filme O PARASITA."
1,1582832340000,Desinformação #35 - Carnaval 2020,http://arthurpetry.com/podcastgen/?name=2020-02-27_035_-_desinformacao_-_carnaval_2020_free.mp3,"Olá, galera!! No Desinformação de carnaval você vai ver como é fácil resolver as problematizações que acontecem no período da FOLIA, vai ouvir argumentos para a legalização da cocaína e mais um monte de BOBAGEM!!! Boas festas!!!!"
1,1582904280000,28 02 2020,http://arthurpetry.com/podcastgen/?name=2020-02-28_28_02_2020_free.mp3,"Olá, galera. No programa de hoje eu crio novas regras linguísticas, falo sobre reserva indígena, enredo de escola de samba, ver morte em tudo e ter momentos de epifania do nada que faz doer o coração."
1,1583170140000,Desinformação #36 - Gincana Financeira,http://arthurpetry.com/podcastgen/?name=2020-03-02_036_-_desinformacao_-_gincana_financeira.mp3,"No programa de hoje: pessoas ficando bilionárias com o corona, declaração do imposto de renda, o que é a gravidez e Marcos Pasquim."
1,1583508480000,06 03 2020,http://arthurpetry.com/podcastgen/?name=2020-03-06_06_03_2020.mp3,"Num dos podcasts mais insanos da história, eu falo sobre pessoas que falam no cinema durante o filme, transar ouvindo The Weeknd, inicio a minha campanha presidencial pra 2022 e desvendo todos os mistérios em volta da novela Jair AND Michelle: La Traición"
1,1583766600000,Desinformação #37 - Coronaldinho Gaúcho,http://arthurpetry.com/podcastgen/?name=2020-03-09_trecho37.mp3,"Petry e Tiago descobrem que o coronavírus É a reforma da previdência, lançam a campanha R10 da nike para 2020 e comentam sobre o BIG BROTHER."
1,1584118436000,13 03 2020,http://arthurpetry.com/podcastgen/?name=2020-03-13_13_03_2020_free.mp3,"Olá, galera. Nesse estranho podcast, eu faço uma GRANDE dissertação sobre o corona, leio e-mails, revelo uma NOVIDADE do SacoCheioTV e termino de forma estranha."
1,1584374580000,Desinformação #38 - Azedou a maionese,http://arthurpetry.com/podcastgen/?name=2020-03-16_trecho38desinfo.mp3,"No programa de hoje falamos mais um pouco sobre corona, teorias da conspiração e Silvio Luiz."
1,1584739320000,20 03 2020,http://arthurpetry.com/podcastgen/?name=2020-03-20_20_03_2020_free.mp3,"No primeiro podcast PÓS QUARENTENA, eu falo sobre estocar papel higiênico, discuto com o CORONA, começo a enlouquecer e tento entender o que é um vírus."
1,1584980816000,Desinformação #40 - Tiago está com corona?,http://arthurpetry.com/podcastgen/?name=2020-03-23_trechosite40.mp3,"Olá PESSOAL. Hoje Tiago e Arthur trazem OLAVO DE BARALHO programa, contam a história do sobrevivente do HOLOCAUSTO de 88 anos que morreu de corona e trazem as notícias mais QUENTINHAS para você que está de QUARENTENA se PEIDANDO de medo de um MICROORGANIS"
1,1585424520000,27 03 2020,http://arthurpetry.com/podcastgen/?name=2020-03-28_2020-03-27_27_03_2020_free.mp3,"Olá, TURMA. Mais um programa endoidando por causa da quarentena. Xadrez, reunião das doenças intimidando o corona, mandar foto de agora, digital influencer durante o apocalipse, leitura de e-mails entre outros assuntos estão nesse programa!!! Bjs!!!"
1,1585582860000,Desinformação #42 - Quarentena do Vitor Kley,http://arthurpetry.com/podcastgen/?name=2020-03-30_desinfo_42_trecho.mp3,"Olá galera!! Mais um Desinformação com as notícias mais quentinhas sobre o CORONA: polêmicas do Bolsonaro, Justus se justificando (rs), Vitor Kley tocando O SOL VE SE NÃO ESQUECE na sala e descobrindo novos países por causa do corona. BJS!!"
1,1585945500000,03 04 2020,http://arthurpetry.com/podcastgen/?name=2020-04-03_03_04_2020.mp3,"Em mais um podcast completamente INSANO, eu reclamei de SUJEIRA, falei sobre pessoas que estão cantando na varanda, questionei o Papa, li e-mails e levantei questões relevantes acerca de enterros."
1,1586616060000,10 04 2020,http://arthurpetry.com/podcastgen/?name=2020-04-11_10_04_2020_free.mp3,"Fala GALERA. No podcast de hoje eu falo sobre cocô humano em São Paulo, sacola biodegradável, comprar um ovo de páscoa pra comer sozinho e se sentir em um livro do Umberto Eco e ser escoltado por um morador de rua até o mercado."
1,1587256020000,17 04 2020,http://arthurpetry.com/podcastgen/?name=2020-04-18_17_04_2020_free.mp3,"Hoje deu tudo errado. A internet caiu, o café ficou aguado, a tristeza bateu e o cérebro travou. Eu achei que uma pandemia seria mais emocionante do que isso. Me acompanhe nessa jornada no quinquagésimo primeiro Podcast Saco Cheio."
1,1587741780000,24 04 2020,http://arthurpetry.com/podcastgen/?name=2020-04-24_24_04_2020_free.mp3,"Olá, turma! Hoje eu falo sobre refletir sobre a vida durante o banho, ser torturado por William Bonner e Renata Vasconcellos, a melhor contribuição de Einstein pra humanidade, leio e-mails e falo sobre a série do Chicago Bulls na Netflix."
1,1588282920000,Desinformação #050 - A grande final do Miss Desinformação,http://arthurpetry.com/podcastgen/?name=2020-04-30_trecho50desinfo.mp3,"Arthur e Tiago decidem se houve FRAUDE na competição e decidem se um FINALISTA merece ser DESCLASSIFICADO ou não. Após fortes EMOÇÕES, foi DECRETADO o vencedor desta DISPUTA. Obrigado a todos que votaram!!!"
1,1588345020000,01 05 2020,http://arthurpetry.com/podcastgen/?name=2020-05-01_01_05_2020.mp3,"Olá, GALERA. No podcast de hoje eu erro o mês que estamos DUAS vezes, falo sobre montar uma cadeira, linguagem de sinais, não confiar em médico com olheira e resolvo histórias de ouvintes na LEITURA de e-mails."
1,1588621440000,Desinformação #052 - Heroína é melhor que whey,http://arthurpetry.com/podcastgen/?name=2020-05-04_52desinfocerto.mp3,"Arthur e Tiago narram mais um capítulo da NOVELA Bolsonaro x Moro, analisam benefícios e prejuízos de usar HEROÍNA, relatam como é CHATO a convivência com uma mulher, teorizam a respeito de poder pegar em bunda de mulheres livremente na rua"
1,1588787520000,Desinformação #053 - Heterofobia já!,http://arthurpetry.com/podcastgen/?name=2020-05-06_trecho53mp3.mp3,"Arthur e Tiago revelam PORQUE Adão comeu a MAÇÃ proibida no Éden, SOLUCIONAM o problema da violência doméstica e fantasiam viver no RIO DE JANEIRO dos anos 70."
1,1588972440000,08 05 2020,http://arthurpetry.com/podcastgen/?name=2020-05-08_08_05_2020_free.mp3,"Fala GALERA. No podcast de hoje eu falo sobre desentupir o ralo do banheiro, fazer a barba sozinho, DJ's, como a quarentena está sendo o MELHOR período para os homens e resolvo QUESTÃS enviadas pelo e-mail."
1,1589217780000,Desinformação #054 - Mestres do Universo,http://arthurpetry.com/podcastgen/?name=2020-05-11_54trechoarthurpetry.mp3,"Petry e Tiago ensinam a fazer um BOQUETE, falam sobre sonhos, ansiedade, sentir raiva de mulheres e, NO FIM DO PODCAST, DESENVOLVEM A IDEIA MAIS BRILHANTE DA HISTÓRIA DOS PODCASTS. OUÇA ATÉ O FIM."
1,1589839980000,15 05 2020,http://arthurpetry.com/podcastgen/?name=2020-05-18_15_05_2020_free.mp3,"Olá, GALERA. Nesse podcast eu falo sobre pessoas usando a pandemia pra se sentirem HERÓIS, andar de Jetski, como quebrar o sistema da mente feminina, resolvo QUESTÃS enviadas pelo e-mail e comento sobre os últimos episódios do The Last Dance."
1,1590161100000,22 05 2020,http://arthurpetry.com/podcastgen/?name=2020-05-22_22_05_2020_free.mp3,"Eu falei sobre se posicionar politicamente (chato), questionei se o khorona está na ponta do meu dedo, sobre tentar dormir em São Paulo e muitas outras coisas!!!"
1,1590766680000,29 05 2020,http://arthurpetry.com/podcastgen/?name=2020-05-29_29_05_2020_free.mp3,"Olá, galera!! No podcast de hoje eu falo sobre propagandas durante a pandemia, ter sobrevivido ao COVID, ter virado feminista e, depois, bate uma depressão enorme e eu fico refletindo sobre a vida."
1,1591032786000,Desinformação #060 - Exclusiva com Schumacher,http://arthurpetry.com/podcastgen/?name=2020-06-01_desinfo60ftp.mp3,"Arthur e Tiago falam sobre fascistas e antifascistas, voltar a antigos vícios, beijar um gay que acabou de gargarejar com esperma do seu amigo e se comunicam com Marcianos."
1,1591205100000,Desinformação #061 - Acabamos com o racismo,http://arthurpetry.com/podcastgen/?name=2020-06-03_61ptrecho.mp3,"Arthur e Tiago RESOLVEM o problema do racismo no MUNDO, tentam explicar o fenômeno BIZARRO de ser obrigado a se posicionar em TUDO, falam sobre comprar iPhone com o cartão do BOLSONARO e sobre levar um pé na BUNDA da namorada."
1,1591394760000,05 06 2020,http://arthurpetry.com/podcastgen/?name=2020-06-05_05_06_2020.mp3,"Olá, TURMA! Hoje eu falo sobre a minha hemorroida, racismo, chorar vendo filmes e resolvo QUESTÃS enviadas pelo E-MAIL"
1,1592058180000,12 06 2020,http://arthurpetry.com/podcastgen/?name=2020-06-13_12_06_2020_free.mp3,"Olá, GALERA. Hoje eu falo sobre estar MAL, atualizo a história da minha hemorroida, falo qual é a ÚNICA COISA que você pode comprar na farmácia sem ser considerado um ser humano INFERIOR, discorro sobre a completa LOUCURA que é a pedofilia e, no final..."
1,1592221680000,Especial Dia dos Namorados feat. Beatriz,http://arthurpetry.com/podcastgen/?name=2020-06-15_dia_do_snamorados_2020.mp3,"Olá, TURMA!!! Resolvi fazer um podcast especial de Dia dos Namorados com a Sra. Petry!!! Nós conversamos sobre Tinder, padrão de beleza do homem e da mulher, o filme 365 dias, resolvemos QUESTÕES SEXUAIS enviadas pro e-mail (algumas já resolvidas no Desinformação, mas agora com a VISÃO de uma FÊMEA) e, conforme ficamos BÊBADOS DE VINHO, falamos sobre as NECESSIDADES SEXUAIS de um FANTASMA. Obrigado!!!!"
1,1592250300000,Desinformação #064 - PC só para baixinhos,http://arthurpetry.com/podcastgen/?name=2020-06-15_desinfo64trecho.mp3,"Arthur e Tiago discutem o caso PC SIQUEIRA, inteligência artificial, deep fake, linchamento virtual, esquecer ouro em um um trem na Suíça e respondem ouvintes em mais um quadro do FALA, TIGRE."
1,1592599320000,19 06 2020,http://arthurpetry.com/podcastgen/?name=2020-06-19_19_06_2020_free.mp3,"Olá, galera! Hoje, no podcast marcado por diversas TEORIAS FURADAS, eu falei sobre o coronavírus nunca ser um GOLFINHO, o velho JONAS no correio, Simone de Beauvoir, não ajudar as pessoas na rua e, na última meia hora, dei uma das MAIORES FILOSOFADAS da H"
1,1593467160000,26 06 2020,http://arthurpetry.com/podcastgen/?name=2020-06-29_26_06_2020_free.mp3,"Não lembro de nada que falei, estou de saco cheíssimo, semana que vem voltamos ao NORMAL."
1,1593804240000,03 07 2020,http://arthurpetry.com/podcastgen/?name=2020-07-03_03_07_2020_free.mp3,"Olá, turma!! Hoje eu falo sobre CICLONE, falo mal de todas as profissões do planeta, Dan Bilzerian, Mia Khalifa, abrir uma empresa e ter um contador."
